filename,video_id,status,accepted_count,rejected_count,decode_backend,decode_attempts,cut_backends,terminal_detail,run_id,tier
RV1fod_otSw.mp4,RV1fod_otSw,completed,78,53,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 78}",,cutfix_full_tier1_20260729_01,tier1
RY6V7DqGnTw.mp4,RY6V7DqGnTw,completed,137,129,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 137}",,cutfix_full_tier1_20260729_01,tier1
RwUYRmP47Pg.mp4,RwUYRmP47Pg,completed,42,151,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 42}",,cutfix_full_tier1_20260729_01,tier1
S3x831Y-UXU.mp4,S3x831Y-UXU,completed,18,282,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 18}",,cutfix_full_tier1_20260729_01,tier1
SJi3RoRyyYE.mp4,SJi3RoRyyYE,completed_no_clips,0,320,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]",{},,cutfix_full_tier1_20260729_01,tier1
SKvwf1lmhfw.mp4,SKvwf1lmhfw,completed,176,24,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 176}",,cutfix_full_tier1_20260729_01,tier1
SS0cn091afw.mp4,SS0cn091afw,completed,128,216,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 128}",,cutfix_full_tier1_20260729_01,tier1
S_pqZSavJ_M.mp4,S_pqZSavJ_M,completed,123,134,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 123}",,cutfix_full_tier1_20260729_01,tier1
SruxmrW5Dn0.mp4,SruxmrW5Dn0,completed,150,38,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 150}",,cutfix_full_tier1_20260729_01,tier1
T2YnQVqGYgo.mp4,T2YnQVqGYgo,completed,105,211,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 105}",,cutfix_full_tier1_20260729_01,tier1
TApXSRLeuhI.mp4,TApXSRLeuhI,completed_no_clips,0,1,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]",{},,cutfix_full_tier1_20260729_01,tier1
TBWhUjWBT3g.mp4,TBWhUjWBT3g,completed,104,57,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 104}",,cutfix_full_tier1_20260729_01,tier1
TDQsWfHsEsk.mp4,TDQsWfHsEsk,completed,76,177,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 76}",,cutfix_full_tier1_20260729_01,tier1
TKeIKTW0Dzk.mp4,TKeIKTW0Dzk,completed_no_clips,0,122,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]",{},,cutfix_full_tier1_20260729_01,tier1
TN4rcs2r038.mp4,TN4rcs2r038,completed_no_clips,0,140,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]",{},,cutfix_full_tier1_20260729_01,tier1
