filename,metadata,audio,input_index,resolved_path,size_bytes
-17kN1xdzBE.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),0,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-17kN1xdzBE.mp4,390584636
-cK5r14-bU4.mp4,"Pass (Height: 1080p, FPS: 59.94)",Pass (Có luồng âm thanh),1,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-cK5r14-bU4.mp4,428201164
-jDBwP6g2tA.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),2,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-jDBwP6g2tA.mp4,218969064
-krBZmBl65s.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),3,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-krBZmBl65s.mp4,499706886
-MiezNTBd98.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),4,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-MiezNTBd98.mp4,35718735
-mqfxUnzbzU.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),5,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-mqfxUnzbzU.mp4,135876437
-PMSk6LTXoQ.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),6,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-PMSk6LTXoQ.mp4,189397895
-Vhvk-qMzsM.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),7,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/-Vhvk-qMzsM.mp4,283571456
0-fu0N-npmg.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),8,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/0-fu0N-npmg.mp4,284782733
0eUhkZDy9vY.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),9,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/0eUhkZDy9vY.mp4,37990168
0MYJr36X9QU.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),10,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/0MYJr36X9QU.mp4,552254689
0vXH7_xKzHs.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),11,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/0vXH7_xKzHs.mp4,131635851
0wOdyRpc0wc.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),12,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/0wOdyRpc0wc.mp4,118320508
170XDJy2ymM.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),13,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/170XDJy2ymM.mp4,96391089
19nvU0NNjjY.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),14,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/19nvU0NNjjY.mp4,25655928
1hgHDUzhqCQ.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),15,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/1hgHDUzhqCQ.mp4,47274539
1ucBZ4StNP0.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),16,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/1ucBZ4StNP0.mp4,77578543
1Xl8GEFwmKg.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),17,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/1Xl8GEFwmKg.mp4,34876806
1_mO5ME2bFk.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),18,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/1_mO5ME2bFk.mp4,27806670
25LDskObwqo.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),19,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/25LDskObwqo.mp4,407164351
2A2WBpeuVNw.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),20,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2A2WBpeuVNw.mp4,143183289
2BJx-TsUgw8.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),21,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2BJx-TsUgw8.mp4,156881370
2cg60JADoVY.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),22,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2cg60JADoVY.mp4,160630221
2joCGTJQ8Do.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),23,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2joCGTJQ8Do.mp4,552080767
2JUbS_syUlA.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),24,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2JUbS_syUlA.mp4,339390116
2JYYYzLwNwg.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),25,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2JYYYzLwNwg.mp4,257935246
2mhkgdboxmU.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),26,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2mhkgdboxmU.mp4,93356720
2oUAlTCCi8g.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),27,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2oUAlTCCi8g.mp4,46195501
2Qw7gbwa5EI.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),28,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2Qw7gbwa5EI.mp4,215734905
2xU2t0CyIJ4.mp4,"Pass (Height: 1080p, FPS: 29.59)",Pass (Có luồng âm thanh),29,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/2xU2t0CyIJ4.mp4,88783937
35_iHr-U0xY.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),30,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/35_iHr-U0xY.mp4,213574930
38IBjJ77eQk.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),31,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/38IBjJ77eQk.mp4,55723811
3Dx_Ze4O6Cc.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),32,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/3Dx_Ze4O6Cc.mp4,51447542
3eQlp-j-xyg.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),33,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/3eQlp-j-xyg.mp4,134031773
3RIBiFUS-k8.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),34,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/3RIBiFUS-k8.mp4,334426691
3T6Sd0_g9bQ.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),35,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/3T6Sd0_g9bQ.mp4,123320494
3tEN20uif6g.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),36,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/3tEN20uif6g.mp4,510582834
4fqV9k8YnCw.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),37,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/4fqV9k8YnCw.mp4,44539552
4jjgKbt6JFw.mp4,"Pass (Height: 720p, FPS: 25.00)",Pass (Có luồng âm thanh),38,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/4jjgKbt6JFw.mp4,144445205
4MpSA05oihY.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),39,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/4MpSA05oihY.mp4,131867271
5BNqDmMwX6E.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),40,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/5BNqDmMwX6E.mp4,201398510
5fAf1Q8Io4E.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),41,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/5fAf1Q8Io4E.mp4,144107484
5Hqe3jJyaGA.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),42,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/5Hqe3jJyaGA.mp4,132191497
5T8Zlw8qgb8.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),43,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/5T8Zlw8qgb8.mp4,330107193
6J8ZTnAnKCY.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),44,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/6J8ZTnAnKCY.mp4,39495498
6n6WqxCTPt8.mp4,"Pass (Height: 2160p, FPS: 25.00)",Pass (Có luồng âm thanh),45,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/6n6WqxCTPt8.mp4,243970316
6QYvkEydcQE.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),46,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/6QYvkEydcQE.mp4,281153718
6vC1VKdxDE0.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),47,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/6vC1VKdxDE0.mp4,24971081
7b9NyakQXnk.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),48,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7b9NyakQXnk.mp4,88256120
7jtrqxpnsFc.mp4,"Pass (Height: 720p, FPS: 25.00)",Pass (Có luồng âm thanh),49,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7jtrqxpnsFc.mp4,28605314
