video,filename,start,end,reason,detail,run_id,tier
-17kN1xdzBE,-17kN1xdzBE.mp4,0.034,11.134,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,11.362,14.686,face_density_low,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,15.042,24.734,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,24.866,25.886,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,26.018,31.018,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,30.018,35.018,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,34.018,39.018,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,38.018,43.018,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,42.018,47.018,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,46.018,51.018,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,50.018,55.018,face_density_low,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,54.018,56.638,face_density_low,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,56.962,59.646,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,60.738,65.738,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,64.738,69.738,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,68.738,73.738,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,72.738,77.738,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,76.738,80.606,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,81.89,90.622,face_density_low,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,90.754,95.754,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,94.754,99.754,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,102.754,106.014,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,107.298,112.298,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,111.298,116.298,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,115.298,120.298,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,124.13,124.67,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,125.026,131.71,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,131.842,139.166,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,139.586,145.278,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,145.378,150.378,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,149.378,154.378,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,153.378,158.378,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,157.378,162.378,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,164.066,169.066,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,168.066,173.066,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,172.066,177.066,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,177.538,178.622,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,179.266,184.266,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,183.266,188.266,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,187.266,192.266,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,191.266,196.266,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,196.802,201.802,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,200.802,205.802,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
-17kN1xdzBE,-17kN1xdzBE.mp4,204.802,209.802,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
