filename,video_id,status,accepted_count,rejected_count,decode_backend,decode_attempts,cut_backends,terminal_detail,run_id,tier
Fa5BUYxH7bE.mp4,Fa5BUYxH7bE,completed,39,112,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 39}",,cutfix_smoke_tier2_20260729_01,tier2
FufWLL1IIrQ (1).mp4,FufWLL1IIrQ (1),completed,103,38,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 103}",,cutfix_smoke_tier2_20260729_01,tier2
FzUSvvqy8CM.mp4,FzUSvvqy8CM,completed,41,117,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 41}",,cutfix_smoke_tier2_20260729_01,tier2
GLozqkzTJhA.mp4,GLozqkzTJhA,completed,47,169,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 47}",,cutfix_smoke_tier2_20260729_01,tier2
GV3HE8mBZUU.mp4,GV3HE8mBZUU,completed,76,228,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 76}",,cutfix_smoke_tier2_20260729_01,tier2
GVqpmowl8bg (1).mp4,GVqpmowl8bg (1),completed,43,74,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 43}",,cutfix_smoke_tier2_20260729_01,tier2
H7ldlmhYH8Q (1).mp4,H7ldlmhYH8Q (1),completed_no_clips,0,207,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]",{},,cutfix_smoke_tier2_20260729_01,tier2
HDTkTI6blQI.mp4,HDTkTI6blQI,completed,28,121,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 28}",,cutfix_smoke_tier2_20260729_01,tier2
HGS2OA-Le38.mp4,HGS2OA-Le38,completed,27,76,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 27}",,cutfix_smoke_tier2_20260729_01,tier2
HSiMhREzUhE.mp4,HSiMhREzUhE,completed,55,225,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 55}",,cutfix_smoke_tier2_20260729_01,tier2
He9sAmSy1Hc.mp4,He9sAmSy1Hc,completed,40,31,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 40}",,cutfix_smoke_tier2_20260729_01,tier2
Ht5LpaWs5Ag.mp4,Ht5LpaWs5Ag,completed,45,108,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 45}",,cutfix_smoke_tier2_20260729_01,tier2
