video,filename,start,end,reason,detail,run_id,tier
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,1.666,6.11,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,6.498,9.406,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,9.666,11.422,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,28.962,33.962,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,52.642,55.678,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,61.186,62.302,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,62.53,65.214,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,65.346,66.622,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,66.786,68.414,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,68.706,71.742,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,71.842,73.438,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,74.53,76.638,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,76.898,78.046,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,92.77,93.918,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,94.434,95.55,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,95.682,96.158,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,96.514,97.246,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,97.506,99.07,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,105.506,106.238,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,107.554,118.078,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,118.53,123.53,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,126.53,131.53,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,130.53,135.53,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,134.53,139.53,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,141.058,148.798,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,149.602,151.39,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,151.49,152.542,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,152.802,154.558,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,154.658,155.71,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,155.938,157.022,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,168.61,169.918,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,170.082,171.39,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,171.65,174.622,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,174.818,176.734,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,190.178,195.422,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,195.682,203.614,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,238.594,240.51,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,244.802,245.214,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,248.642,251.582,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,251.842,254.302,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,255.01,266.494,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,266.594,270.078,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,270.594,273.022,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,276.418,279.614,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,280.002,281.694,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,281.954,283.646,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,283.874,285.374,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,285.506,288.99,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,289.41,299.422,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,299.554,304.606,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,304.93,308.126,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,308.354,320.222,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,320.354,325.502,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,325.794,330.794,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,329.794,334.794,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,333.794,338.794,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,337.794,342.794,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,393.282,394.334,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
Fa5BUYxH7bE,Fa5BUYxH7bE.mp4,399.522,400.318,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
