filename,video_id,status,accepted_count,rejected_count,decode_backend,decode_attempts,cut_backends,terminal_detail,run_id,tier
VCO4vX6QlxM.mp4,VCO4vX6QlxM,completed,54,96,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 54}",,cutfix_full_tier1_20260729_01,tier1
VMfiHBTDDbc.mp4,VMfiHBTDDbc,completed,15,50,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 15}",,cutfix_full_tier1_20260729_01,tier1
VR3LDP4mT_c.mp4,VR3LDP4mT_c,completed,107,55,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 107}",,cutfix_full_tier1_20260729_01,tier1
VSERYLVfH7U.mp4,VSERYLVfH7U,completed,30,209,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 30}",,cutfix_full_tier1_20260729_01,tier1
VYotaqBOWkI.mp4,VYotaqBOWkI,completed,76,150,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 76}",,cutfix_full_tier1_20260729_01,tier1
VdHT9nXSw-8.mp4,VdHT9nXSw-8,completed,68,21,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 68}",,cutfix_full_tier1_20260729_01,tier1
VgGwgxT1hm0.mp4,VgGwgxT1hm0,completed,188,22,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 188}",,cutfix_full_tier1_20260729_01,tier1
VgnHDIp9x5s.mp4,VgnHDIp9x5s,completed,41,93,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 41}",,cutfix_full_tier1_20260729_01,tier1
ViEjwRu-j3o.mp4,ViEjwRu-j3o,completed,66,56,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 66}",,cutfix_full_tier1_20260729_01,tier1
VqcyH3fnubE.mp4,VqcyH3fnubE,completed,94,76,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 94}",,cutfix_full_tier1_20260729_01,tier1
Vx59ouLloCg.mp4,Vx59ouLloCg,completed,115,20,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 115}",,cutfix_full_tier1_20260729_01,tier1
WEn1JaD70dQ.mp4,WEn1JaD70dQ,completed,51,84,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 51}",,cutfix_full_tier1_20260729_01,tier1
WXLKrhJtTLA.mp4,WXLKrhJtTLA,completed,128,102,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 128}",,cutfix_full_tier1_20260729_01,tier1
WZI5VJr4rMw.mp4,WZI5VJr4rMw,completed,138,122,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 138}",,cutfix_full_tier1_20260729_01,tier1
WaXg8jE7yLU.mp4,WaXg8jE7yLU,completed,31,127,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 31}",,cutfix_full_tier1_20260729_01,tier1
WsHg9aCVIw0.mp4,WsHg9aCVIw0,completed,34,116,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 34}",,cutfix_full_tier1_20260729_01,tier1
WumvwG5Jk9o.mp4,WumvwG5Jk9o,completed,81,21,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 81}",,cutfix_full_tier1_20260729_01,tier1
Wv2KVSy4j3E.mp4,Wv2KVSy4j3E,completed,82,214,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 82}",,cutfix_full_tier1_20260729_01,tier1
X9RVmFFjGY8.mp4,X9RVmFFjGY8,completed,85,82,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 85}",,cutfix_full_tier1_20260729_01,tier1
Xa6Pn88tiF4.mp4,Xa6Pn88tiF4,completed,89,155,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 89}",,cutfix_full_tier1_20260729_01,tier1
Xigg3vUV2Gw.mp4,Xigg3vUV2Gw,completed,54,153,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 54}",,cutfix_full_tier1_20260729_01,tier1
