video,filename,start,end,reason,detail,run_id,tier
BG6GHJfaEls,BG6GHJfaEls.mp4,0.29,1.598,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,10.498,12.318,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,23.586,25.246,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,25.794,26.718,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,26.818,28.702,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,28.866,30.014,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,42.914,44.798,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,47.746,48.254,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,48.386,49.374,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,49.762,50.942,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,71.042,72.414,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,78.37,78.942,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,92.93,93.79,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,94.082,95.902,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,96.194,96.99,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,97.346,98.526,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,98.722,99.934,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,105.218,106.398,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,106.786,107.71,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
BG6GHJfaEls,BG6GHJfaEls.mp4,110.978,111.998,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
