filename,metadata,audio,input_index,resolved_path,size_bytes
7558438772115787015.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1700,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7558438772115787015.mp4,17756703
7558704098602683666.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1701,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7558704098602683666.mp4,14265652
7559451936735399176.mp4,"Pass (Height: 1280p, FPS: 30.00)",Pass (Có luồng âm thanh),1702,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7559451936735399176.mp4,6549204
7560300472276487442.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1703,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7560300472276487442.mp4,3515097
7562758590864313618.mp4,"Pass (Height: 1920p, FPS: 28.19)",Pass (Có luồng âm thanh),1704,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7562758590864313618.mp4,807549
7564387310721043730.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1705,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7564387310721043730.mp4,3971864
7565010298080496903.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1706,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7565010298080496903.mp4,7382112
7565124444679605522.mp4,"Pass (Height: 1920p, FPS: 29.97)",Pass (Có luồng âm thanh),1707,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7565124444679605522.mp4,17441301
7566234144552897799.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1708,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7566234144552897799.mp4,6970830
7566604342799715592.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1709,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7566604342799715592.mp4,4430875
7566864254956014855.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1710,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7566864254956014855.mp4,1674692
7566997936417049874.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1711,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7566997936417049874.mp4,17529043
7567364258699267346.mp4,"Pass (Height: 1024p, FPS: 30.00)",Pass (Có luồng âm thanh),1712,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7567364258699267346.mp4,4973609
7568486490620169490.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1713,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7568486490620169490.mp4,9760426
7569222719599070472.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1714,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7569222719599070472.mp4,1692587
7569952770938211591.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1715,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7569952770938211591.mp4,5575437
7570334763974675730.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1716,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7570334763974675730.mp4,1718674
7570688584689143048.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1717,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7570688584689143048.mp4,9466345
7570700667833044231.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1718,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7570700667833044231.mp4,3737372
7571422484906528018.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1719,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7571422484906528018.mp4,13305998
7571820755931909384.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1720,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7571820755931909384.mp4,11385622
7571820994034142484.mp4,"Pass (Height: 1920p, FPS: 29.97)",Pass (Có luồng âm thanh),1721,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7571820994034142484.mp4,14513852
7572859075910814997.mp4,"Pass (Height: 1280p, FPS: 30.00)",Pass (Có luồng âm thanh),1722,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7572859075910814997.mp4,2480346
7572915443451612434.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1723,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7572915443451612434.mp4,17285690
7572938220992859400.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1724,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7572938220992859400.mp4,2836764
7573298908676361480.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1725,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7573298908676361480.mp4,13620381
7573655656327040264.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1726,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7573655656327040264.mp4,7379464
7573666375781125394.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1727,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7573666375781125394.mp4,7890045
7574332072634895637.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1728,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7574332072634895637.mp4,1984083
7574431453329624340.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1729,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7574431453329624340.mp4,24644488
7574786856240319756.mp4,"Pass (Height: 1024p, FPS: 30.00)",Pass (Có luồng âm thanh),1730,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7574786856240319756.mp4,9172327
7575069554116807944.mp4,"Pass (Height: 1024p, FPS: 30.00)",Pass (Có luồng âm thanh),1731,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7575069554116807944.mp4,6289942
7575162915347614983.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1732,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7575162915347614983.mp4,12493223
