video,filename,start,end,reason,detail,run_id,tier
7558438772115787015,7558438772115787015.mp4,0.162,1.662,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,1.762,5.054,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,5.154,10.154,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,9.154,14.154,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,13.154,18.154,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,17.154,22.154,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,27.554,38.526,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,48.898,52.094,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,54.658,55.87,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,60.066,61.502,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,61.73,69.918,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,70.146,71.294,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,71.394,73.854,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,86.818,90.046,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558438772115787015,7558438772115787015.mp4,92.93,103.326,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,9.154,10.622,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,10.85,16.638,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,16.866,20.158,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,20.418,28.158,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,28.706,31.55,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,32.994,33.662,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,39.01,39.806,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,43.842,44.606,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,46.562,52.158,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,52.258,54.014,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,54.21,54.91,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7558704098602683666,7558704098602683666.mp4,55.266,55.678,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
