video,filename,start,end,reason,detail,run_id,tier
XwMwDTPAyAo,XwMwDTPAyAo.mp4,0.194,0.99,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,5.922,6.686,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,14.082,24.766,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,25.058,26.846,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,27.17,28.158,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,32.482,33.95,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,57.986,62.986,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,64.61,71.838,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,71.938,76.894,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,82.754,84.158,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,85.378,87.198,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,89.986,94.046,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,94.242,95.998,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,96.226,98.142,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,103.906,104.51,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,104.834,114.91,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,120.578,127.102,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,127.298,132.298,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,131.298,136.298,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,135.298,140.298,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,141.954,149.118,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,149.602,158.974,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,168.61,169.278,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,169.378,170.142,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,170.754,172.094,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,172.226,178.686,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,178.85,180.702,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,180.866,181.406,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,181.634,183.102,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,183.586,184.382,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,184.77,186.174,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,186.69,187.742,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,187.874,193.214,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,193.378,203.486,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,203.938,205.694,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
XwMwDTPAyAo,XwMwDTPAyAo.mp4,209.442,217.15,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
