filename,video_id,status,accepted_count,rejected_count,decode_backend,decode_attempts,cut_backends,terminal_detail,run_id,tier
XwMwDTPAyAo.mp4,XwMwDTPAyAo,completed,52,138,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 52}",,cutfix_full_tier1_20260729_01,tier1
YRkM-xx0aOY.mp4,YRkM-xx0aOY,completed_no_clips,0,204,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]",{},,cutfix_full_tier1_20260729_01,tier1
ZHP-Z72Dlyk.mp4,ZHP-Z72Dlyk,completed,104,226,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 104}",,cutfix_full_tier1_20260729_01,tier1
ZQidPMdmsHQ.mp4,ZQidPMdmsHQ,completed,42,103,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 42}",,cutfix_full_tier1_20260729_01,tier1
ZtP2Dyj7YMM.mp4,ZtP2Dyj7YMM,completed,30,115,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 30}",,cutfix_full_tier1_20260729_01,tier1
_7pfLsJliRI.mp4,_7pfLsJliRI,completed_no_clips,0,135,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]",{},,cutfix_full_tier1_20260729_01,tier1
_L2nBN0l7QI.mp4,_L2nBN0l7QI,completed,165,103,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 165}",,cutfix_full_tier1_20260729_01,tier1
_UEZaDjz02I.mp4,_UEZaDjz02I,completed,69,210,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 69}",,cutfix_full_tier1_20260729_01,tier1
_adzgpYkn_c.mp4,_adzgpYkn_c,completed,63,94,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 63}",,cutfix_full_tier1_20260729_01,tier1
_hCWh-EXL2E.mp4,_hCWh-EXL2E,completed,116,21,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 116}",,cutfix_full_tier1_20260729_01,tier1
_qS_wzMNpWM.mp4,_qS_wzMNpWM,completed,100,246,cuda,"[{""backend"": ""cuda"", ""returncode"": 0, ""stderr"": """", ""valid"": true}]","{""nvenc"": 100}",,cutfix_full_tier1_20260729_01,tier1
