video,filename,start,end,reason,detail,run_id,tier
OVHet7Y0jQk,OVHet7Y0jQk.mp4,0.674,1.662,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,16.002,16.478,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,36.258,44.958,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,45.09,48.19,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,48.418,52.414,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,52.514,59.998,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,75.234,75.806,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,79.298,85.214,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,88.386,93.386,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,92.386,97.386,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,96.386,101.386,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,100.386,105.386,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,104.386,109.386,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,124.482,129.482,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,128.482,133.482,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,132.482,137.482,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,136.482,139.902,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,140.162,147.07,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,147.266,152.266,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,151.266,156.266,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,155.266,160.266,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,160.93,169.182,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,169.346,172.734,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,172.994,178.206,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,188.482,193.482,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,192.482,197.482,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,196.482,201.482,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,202.114,211.934,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,212.482,222.846,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,223.042,228.766,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,229.09,238.462,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,238.786,248.318,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,248.45,249.118,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,249.282,252.318,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,252.546,254.718,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,255.586,267.582,face_density_low,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,267.842,270.27,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,270.626,272.254,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
OVHet7Y0jQk,OVHet7Y0jQk.mp4,272.514,273.118,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
