video,filename,start,end,reason,detail,run_id,tier
LG6I_Z1INtw,LG6I_Z1INtw.mp4,11.234,18.846,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,18.978,22.366,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,22.53,34.334,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,34.69,39.742,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,39.842,43.646,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,43.746,46.334,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,46.434,52.222,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,52.386,58.334,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,58.818,67.582,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,67.81,75.038,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,75.17,76.574,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,77.026,82.11,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,82.242,83.934,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,84.194,85.022,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,85.282,85.982,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,86.114,89.566,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,89.666,90.398,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,90.498,94.622,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,94.914,103.806,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,104.13,109.758,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,109.954,111.646,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,111.746,112.542,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,112.706,121.342,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,122.786,126.558,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,126.69,129.982,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,130.082,139.294,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,139.49,144.126,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,144.226,144.83,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,145.122,147.87,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,148.29,151.006,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,151.106,151.806,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,152.034,162.814,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,162.946,167.07,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,167.234,170.014,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,170.114,172.094,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,172.194,176.286,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,176.706,183.102,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,183.202,186.654,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,186.754,194.878,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,195.042,200.254,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,200.386,206.526,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,206.754,211.422,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,211.746,216.746,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,215.746,220.746,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,219.746,224.746,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,225.634,229.694,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,229.986,237.918,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,238.018,239.07,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,239.17,241.918,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,242.21,247.21,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,246.21,251.21,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,250.21,254.814,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,255.106,256.062,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,256.162,258.686,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,258.914,266.974,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,267.106,272.446,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,272.706,274.174,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,274.274,278.654,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,278.914,283.914,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,282.914,287.914,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,286.914,291.914,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,290.914,295.914,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,296.322,299.422,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,299.586,303.71,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,303.81,306.654,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,306.786,307.934,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,308.098,311.646,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,312.514,318.014,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,318.114,327.39,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,327.554,328.638,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,328.77,333.566,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,333.698,338.75,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,339.234,351.102,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,351.33,359.294,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,359.394,360.478,segment_too_short,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,360.61,366.846,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,367.33,376.126,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,376.322,382.11,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,382.434,389.694,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,389.826,397.342,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,397.762,401.534,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,401.762,404.286,face_density_low,,cutfix_full_tier1_20260729_01,tier1
LG6I_Z1INtw,LG6I_Z1INtw.mp4,404.546,413.214,scene_cut_detected,,cutfix_full_tier1_20260729_01,tier1
