filename,metadata,audio,input_index,resolved_path,size_bytes
7KRRUylK1xA.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),50,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7KRRUylK1xA.mp4,487869960
7Lc9XOi_rZQ.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),51,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7Lc9XOi_rZQ.mp4,87395455
7MhLFqIwNmE.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),52,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7MhLFqIwNmE.mp4,90579273
7qJj_cWIqNw.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),53,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7qJj_cWIqNw.mp4,29267604
7URysGbqZ1w.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),54,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7URysGbqZ1w.mp4,162748237
7yBqnPSUsog.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),55,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7yBqnPSUsog.mp4,57578163
7zXAKnWsUOE.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),56,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/7zXAKnWsUOE.mp4,292998145
85PPK-F4NOg.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),57,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/85PPK-F4NOg.mp4,111643346
8cirZ7Q19mg.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),58,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/8cirZ7Q19mg.mp4,102962121
8e2uRe1mS3M.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),59,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/8e2uRe1mS3M.mp4,391923037
8euqbn9kLw8.mp4,"Pass (Height: 720p, FPS: 25.00)",Pass (Có luồng âm thanh),60,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/8euqbn9kLw8.mp4,39886232
8iINdgmb618.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),61,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/8iINdgmb618.mp4,158346043
8nghmJQwXf8.mp4,"Pass (Height: 720p, FPS: 29.05)",Pass (Có luồng âm thanh),62,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/8nghmJQwXf8.mp4,132798190
8RJipfF25SE.mp4,"Pass (Height: 1080p, FPS: 24.00)",Pass (Có luồng âm thanh),63,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/8RJipfF25SE.mp4,75454575
8tOm59j9X6U.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),64,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/8tOm59j9X6U.mp4,144178048
93stDhcxfww.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),65,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/93stDhcxfww.mp4,82745570
9fvi4IXr6rQ.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),66,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/9fvi4IXr6rQ.mp4,77224653
9hVB2KmcCtk.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),67,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/9hVB2KmcCtk.mp4,280183929
9lFynD-FGB4.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),68,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/9lFynD-FGB4.mp4,48703403
9lZCGzJ9qeY.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),69,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/9lZCGzJ9qeY.mp4,415578209
9o060iOM66E.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),70,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/9o060iOM66E.mp4,73265231
9tVCycDdGqc.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),71,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/9tVCycDdGqc.mp4,187262365
9UiM7Y9DVKM.mp4,"Pass (Height: 720p, FPS: 25.00)",Pass (Có luồng âm thanh),72,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/9UiM7Y9DVKM.mp4,40211572
A-CeJmXRPPI.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),73,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/A-CeJmXRPPI.mp4,424336105
A8KAXj-xtBI.mp4,"Pass (Height: 1080p, FPS: 24.00)",Pass (Có luồng âm thanh),74,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/A8KAXj-xtBI.mp4,46183559
aArTJcMMmTw.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),75,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/aArTJcMMmTw.mp4,68476108
aCgexFD5aHk.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),76,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/aCgexFD5aHk.mp4,128481697
