filename,metadata,audio,input_index,resolved_path,size_bytes
i4kw3VyXADI.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),200,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/i4kw3VyXADI.mp4,237774033
I5pa5xQhDeQ.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),201,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/I5pa5xQhDeQ.mp4,262325469
i7SoX1RseXs.mp4,"Pass (Height: 1280p, FPS: 30.00)",Pass (Có luồng âm thanh),202,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/i7SoX1RseXs.mp4,104544763
ibbTw714WuI.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),203,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/ibbTw714WuI.mp4,65766964
icH29Xye5Uc.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),204,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/icH29Xye5Uc.mp4,468069302
iCpEVDZ1RCU.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),205,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/iCpEVDZ1RCU.mp4,39295335
IdY-AIaX1kw.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),206,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/IdY-AIaX1kw.mp4,543748536
IiY1bIpLbAg.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),207,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/IiY1bIpLbAg.mp4,102509749
ijoyJhqD740.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),208,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/ijoyJhqD740.mp4,253611069
IkEGvcFugwY.mp4,"Pass (Height: 720p, FPS: 25.00)",Pass (Có luồng âm thanh),209,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/IkEGvcFugwY.mp4,121555559
IKmc8AcRSlI.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),210,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/IKmc8AcRSlI.mp4,335158604
ilxA2dvz5-4.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),211,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/ilxA2dvz5-4.mp4,167402985
iOML2JkOdm4.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),212,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/iOML2JkOdm4.mp4,408824899
iOtNLd8ZDDs.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),213,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/iOtNLd8ZDDs.mp4,116841224
iu0unbhbX-k.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),214,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/iu0unbhbX-k.mp4,63558480
IZlCQIT9fDU.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),215,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/IZlCQIT9fDU.mp4,215862564
j1KheeAxYbQ.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),216,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/j1KheeAxYbQ.mp4,317847090
J5JAarO_Exw.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),217,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/J5JAarO_Exw.mp4,188445532
jDa1sgPlVYM.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),218,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jDa1sgPlVYM.mp4,397876840
jeXhVP_QhJU.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),219,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jeXhVP_QhJU.mp4,54973943
jfQzsbl5zZc.mp4,"Pass (Height: 1920p, FPS: 29.97)",Pass (Có luồng âm thanh),220,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jfQzsbl5zZc.mp4,243819015
jInLQAiBlVQ.mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),221,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jInLQAiBlVQ.mp4,152646697
jivtgrA42CI.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),222,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jivtgrA42CI.mp4,291663836
jlRmqbnNoWk.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),223,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jlRmqbnNoWk.mp4,49018227
jRmhq0_LXU8.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),224,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jRmhq0_LXU8.mp4,212982866
JRWnmMm0Y70.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),225,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/JRWnmMm0Y70.mp4,212024544
jtxzzbPQFJM.mp4,"Pass (Height: 1080p, FPS: 50.00)",Pass (Có luồng âm thanh),226,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jtxzzbPQFJM.mp4,79065904
jvfkB28zTAY.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),227,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/jvfkB28zTAY.mp4,131141161
kaMNjJDIkp4.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),228,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kaMNjJDIkp4.mp4,70876582
kCvam_UvzO0.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),229,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kCvam_UvzO0.mp4,132674399
kEJZWaY8MGo.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),230,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kEJZWaY8MGo.mp4,471365089
kGpEJagNHDg.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),231,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kGpEJagNHDg.mp4,231926444
KGzI9Ufjctc.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),232,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/KGzI9Ufjctc.mp4,31006229
KithesVhFR8.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),233,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/KithesVhFR8.mp4,135953826
KJO_T1XfUSA.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),234,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/KJO_T1XfUSA.mp4,430592830
KjSzxPVGE30.mp4,"Pass (Height: 720p, FPS: 25.00)",Pass (Có luồng âm thanh),235,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/KjSzxPVGE30.mp4,95876964
kKT80S0f40M.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),236,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kKT80S0f40M.mp4,201459905
Km_bUH22FBg.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),237,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/Km_bUH22FBg.mp4,110508738
Kovwk0Xfnes.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),238,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/Kovwk0Xfnes.mp4,117924857
kpl2x_spetg.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),239,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kpl2x_spetg.mp4,90795411
KQKQdxS_Urk.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),240,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/KQKQdxS_Urk.mp4,133412151
Ku0ouM2l_qI.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),241,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/Ku0ouM2l_qI.mp4,261526069
Kuz5u9XUxDM.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),242,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/Kuz5u9XUxDM.mp4,240857445
kVBggivYm2w.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),243,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kVBggivYm2w.mp4,57157643
kVbtRZLU5lk.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),244,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kVbtRZLU5lk.mp4,56524787
Kx_k2LsAu2A.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),245,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/Kx_k2LsAu2A.mp4,446900605
kytFtB_wf1U.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),246,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/kytFtB_wf1U.mp4,71964231
l9jY99iqS48.mp4,"Pass (Height: 2160p, FPS: 30.00)",Pass (Có luồng âm thanh),247,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/l9jY99iqS48.mp4,695963431
lFiT3vyjLdw.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),248,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/lFiT3vyjLdw.mp4,47781018
Lfs_5zAu2xE.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),249,/kaggle/input/datasets/xanhla/vn-av-df-data-tier-1/tier1/Lfs_5zAu2xE.mp4,37836165
