filename,metadata,audio,input_index,resolved_path,size_bytes
7641528779491282184.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1100,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641528779491282184.mp4,1985716
7641528931933375751.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1101,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641528931933375751.mp4,1306813
7641561610959572245.mp4,"Pass (Height: 1350p, FPS: 29.97)",Pass (Có luồng âm thanh),1102,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641561610959572245.mp4,3328541
7641562675729681684.mp4,"Pass (Height: 1920p, FPS: 24.00)",Pass (Có luồng âm thanh),1103,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641562675729681684.mp4,5248622
7641566305505561876.mp4,"Pass (Height: 1350p, FPS: 24.00)",Pass (Có luồng âm thanh),1104,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641566305505561876.mp4,2293635
7641605638849694983.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1105,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641605638849694983.mp4,2433407
7641622851921022228.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1106,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641622851921022228.mp4,3799890
7641628668246134036.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1107,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641628668246134036.mp4,6681671
7641628668510752020.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1108,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641628668510752020.mp4,9793227
7641786063647706384.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1109,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641786063647706384.mp4,909445
7641786220103601409.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1110,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641786220103601409.mp4,531873
7641786410902621456.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1111,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641786410902621456.mp4,4917871
7641818786475117845.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1112,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641818786475117845.mp4,1582941
7641839527178423559.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1113,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641839527178423559.mp4,2331745
7641839768522837266.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1114,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641839768522837266.mp4,3577286
7641842256495807764.mp4,"Pass (Height: 1350p, FPS: 30.00)",Pass (Có luồng âm thanh),1115,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641842256495807764.mp4,6986320
7641852274104388871.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1116,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641852274104388871.mp4,2077512
7641878533979016466.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1117,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641878533979016466.mp4,2171352
7641878768721677575.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1118,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641878768721677575.mp4,1418801
7641878920807157010.mp4,"Pass (Height: 1920p, FPS: 25.00)",Pass (Có luồng âm thanh),1119,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641878920807157010.mp4,2680196
7641886390833335570.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1120,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641886390833335570.mp4,1802379
7641886399536450823.mp4,"Pass (Height: 1920p, FPS: 30.00)",Pass (Có luồng âm thanh),1121,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7641886399536450823.mp4,5000676
