video,filename,start,end,reason,detail,run_id,tier
7051561243458407706,7051561243458407706.mp4,0.61,1.086,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7051561243458407706,7051561243458407706.mp4,2.05,2.398,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7051803461934959899,7051803461934959899.mp4,7.074,7.934,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7051803461934959899,7051803461934959899.mp4,10.466,13.054,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,0.418,0.894,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,1.026,1.758,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,4.674,4.99,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,6.818,7.518,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,7.81,8.382,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,13.954,14.686,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,20.098,22.078,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,31.746,34.43,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7052184756431146266,7052184756431146266.mp4,36.034,36.83,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7053010007205465370,7053010007205465370.mp4,11.01,12.574,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7053750218742861082,7053750218742861082.mp4,8.386,9.758,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7054116782101040411,7054116782101040411.mp4,3.874,5.598,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7054116782101040411,7054116782101040411.mp4,6.69,7.851,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7054486044837727514,7054486044837727514.mp4,0.034,6.878,scene_cut_detected,,cutfix_smoke_tier3_20260729_01,tier3
7054860445907160346,7054860445907160346.mp4,0.962,3.55,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7054860445907160346,7054860445907160346.mp4,8.738,15.934,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7054860445907160346,7054860445907160346.mp4,17.698,22.782,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7054860445907160346,7054860445907160346.mp4,23.81,26.238,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7055227796154584346,7055227796154584346.mp4,0.354,2.11,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7055227796154584346,7055227796154584346.mp4,2.242,4.926,face_density_low,,cutfix_smoke_tier3_20260729_01,tier3
7055227796154584346,7055227796154584346.mp4,5.058,6.558,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7055629366981627162,7055629366981627162.mp4,8.386,9.246,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7055629366981627162,7055629366981627162.mp4,11.17,12.542,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
7055629366981627162,7055629366981627162.mp4,12.834,13.598,segment_too_short,,cutfix_smoke_tier3_20260729_01,tier3
