filename,metadata,audio,input_index,resolved_path,size_bytes
6826152287082171650.mp4,"Pass (Height: 960p, FPS: 30.00)",Pass (Có luồng âm thanh),0,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/6826152287082171650.mp4,5966726
7204326198501969178.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),1,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7204326198501969178.mp4,2889146
7204742891971808538.mp4,"Pass (Height: 1920p, FPS: 30.04)",Pass (Có luồng âm thanh),2,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7204742891971808538.mp4,6365646
7205080159811013914.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),3,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7205080159811013914.mp4,4277179
7205246013471280411.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),4,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7205246013471280411.mp4,2200409
7206352729504009499.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),5,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7206352729504009499.mp4,2675293
7207443019027500315.mp4,"Pass (Height: 1022p, FPS: 29.97)",Pass (Có luồng âm thanh),6,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7207443019027500315.mp4,1476421
7207712752507391258.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),7,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7207712752507391258.mp4,4356834
7209956857451007259.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),8,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7209956857451007259.mp4,3103774
7210314310692736282.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),9,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7210314310692736282.mp4,1796994
7211731588793650459.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),10,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7211731588793650459.mp4,1356842
7213593152958074139.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),11,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7213593152958074139.mp4,2180464
7215469803476241690.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),12,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7215469803476241690.mp4,970486
7215593030089313562.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),13,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7215593030089313562.mp4,1194509
7219557252070509851.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),14,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7219557252070509851.mp4,2852563
7220387590774541595.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),15,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7220387590774541595.mp4,8848787
7220749556466666778.mp4,"Pass (Height: 1280p, FPS: 29.97)",Pass (Có luồng âm thanh),16,/kaggle/input/datasets/linhxm/vn-av-df-data-tier-3/tier3/7220749556466666778.mp4,4077472
