filename,metadata,audio,input_index,resolved_path,size_bytes
rGuraolgHIs (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),200,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/rGuraolgHIs (1).mp4,229445823
RqWfnVJ6pKg.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),201,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/RqWfnVJ6pKg.mp4,54064055
rrDnzZi6g-k (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),202,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/rrDnzZi6g-k (1).mp4,278878570
rup25CIDNaA.mp4,"Pass (Height: 1080p, FPS: 60.00)",Pass (Có luồng âm thanh),203,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/rup25CIDNaA.mp4,129067322
RYNY7j8RZ5k (1).mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),204,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/RYNY7j8RZ5k (1).mp4,111947095
s2xfViTLx_s (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),205,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/s2xfViTLx_s (1).mp4,97253730
s4E7pi2Ey4w.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),206,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/s4E7pi2Ey4w.mp4,119489764
sbSomvzPLx8.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),207,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/sbSomvzPLx8.mp4,35629441
sdkjcDwcWus (1).mp4,"Pass (Height: 1080p, FPS: 59.94)",Pass (Có luồng âm thanh),208,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/sdkjcDwcWus (1).mp4,86793214
sFwTtKtzAg0 (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),209,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/sFwTtKtzAg0 (1).mp4,28533470
sIb1n_y5Zdo (1).mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),210,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/sIb1n_y5Zdo (1).mp4,80386075
Sjh_jDBlvZc.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),211,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/Sjh_jDBlvZc.mp4,96393609
sLNZ_m5O6S0 (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),212,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/sLNZ_m5O6S0 (1).mp4,161621608
snf9sZ4VfZc (1).mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),213,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/snf9sZ4VfZc (1).mp4,177137651
srY_Pe4BSRA (1).mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),214,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/srY_Pe4BSRA (1).mp4,45488000
Sshiuevaamk (1).mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),215,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/Sshiuevaamk (1).mp4,246855041
T17E0Z6W0L0.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),216,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/T17E0Z6W0L0.mp4,44666271
TfkrTFbzafQ (1).mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),217,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/TfkrTFbzafQ (1).mp4,26944475
TG4Pi2Yp-zQ (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),218,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/TG4Pi2Yp-zQ (1).mp4,150639915
Tgjpij-vkLI.mp4,"Pass (Height: 1080p, FPS: 29.97)",Pass (Có luồng âm thanh),219,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/Tgjpij-vkLI.mp4,103069290
TGTWgR2ly1g.mp4,"Pass (Height: 1080p, FPS: 30.00)",Pass (Có luồng âm thanh),220,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/TGTWgR2ly1g.mp4,214705912
tqOFSPbFGIg (1).mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),221,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/tqOFSPbFGIg (1).mp4,177457649
tSd27EJ840M (1).mp4,"Pass (Height: 720p, FPS: 30.00)",Pass (Có luồng âm thanh),222,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/tSd27EJ840M (1).mp4,39717653
tXniS4fA-7I.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),223,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/tXniS4fA-7I.mp4,83126879
tyxsHQwLEsQ.mp4,"Pass (Height: 1080p, FPS: 25.00)",Pass (Có luồng âm thanh),224,/kaggle/input/datasets/lmanhng/vn-av-df-capstone-dataset-tier2/tyxsHQwLEsQ.mp4,16481067
