video,filename,start,end,reason,detail,run_id,tier
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,13.378,20.766,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,20.994,22.558,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,22.818,28.862,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,59.202,60.606,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,71.842,72.51,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,79.81,81.022,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,105.122,106.238,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,117.282,119.102,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,149.73,151.518,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,154.562,156.286,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,201.474,203.038,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,226.53,238.206,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,238.338,242.046,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,242.146,243.934,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,244.194,253.374,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,253.474,254.526,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,274.85,284.158,scene_cut_detected,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,284.258,285.854,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,286.21,289.694,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,289.794,291.614,segment_too_short,,cutfix_smoke_tier2_20260729_01,tier2
RYNY7j8RZ5k (1),RYNY7j8RZ5k (1).mp4,291.906,295.742,face_density_low,,cutfix_smoke_tier2_20260729_01,tier2
